연도,시도,시군구,자가비율
2018,강원도,양양군,0.6210370885086424
2018,충청북도,충주시,0.5845498303479839
2018,충청북도,제천시,0.5980947659182662
2018,충청북도,청주시,0.5741593671832455
2018,충청북도,상당구,0.6524582981253716
2018,충청북도,서원구,0.561886878753957
2018,충청북도,흥덕구,0.5505794578463069
2018,충청북도,청원구,0.5533394398358985
2018,충청북도,보은군,0.6411931818181819
2018,충청북도,옥천군,0.677094587957961
2018,충청북도,영동군,0.6256753526177384
2018,충청북도,진천군,0.5317667536988686
2018,충청북도,괴산군,0.6135401133313451
2018,충청북도,음성군,0.5177602491961415
2018,충청북도,단양군,0.6424629454430779
2018,충청북도,증평군,0.4977199127618796
2018,충청남도,천안시,0.5436798742162842
2018,충청남도,동남구,0.539105104818299
2018,충청남도,서북구,0.5468261475000656
2018,충청남도,공주시,0.5867076674447836
2018,충청남도,보령시,0.5986845275381872
2018,충청남도,아산시,0.5643587341331365
2018,충청남도,서산시,0.6043790716017645
2018,충청남도,논산시,0.5557538095531082
2018,충청남도,계룡시,0.5936933914793694
2018,충청남도,당진시,0.578745961077443
2018,충청남도,금산군,0.6203416488269474
2018,충청남도,부여군,0.6469485229081904
2018,충청남도,서천군,0.6333976495351693
2018,충청남도,청양군,0.6473727117764767
2018,충청남도,홍성군,0.5745787493108986
2018,충청남도,예산군,0.6632456113476916
2018,충청남도,태안군,0.6184957964099068
2018,전라북도,전주시,0.5937974366598332
2018,전라북도,완산구,0.5744638935302401
2018,전라북도,덕진구,0.6161483243498579
2018,전라북도,군산시,0.5886455559752716
2018,전라북도,익산시,0.5724490226706632
2018,전라북도,정읍시,0.5569275387792767
2018,전라북도,남원시,0.6321714199486947
2018,전라북도,김제시,0.5994338696167066
2018,전라북도,완주군,0.5645800316957211
2018,전라북도,진안군,0.6829573934837093
2018,전라북도,무주군,0.6555458004097161
2018,전라북도,장수군,0.6713339845869967
2018,전라북도,임실군,0.5814907872696817
2018,전라북도,순창군,0.6753044830266909
2018,전라북도,고창군,0.5566879519600795
2018,전라북도,부안군,0.6419847328244275
2018,전라남도,목포시,0.5620988808978618
2018,전라남도,여수시,0.5881974564434316
2018,전라남도,순천시,0.6061724734843775
2018,전라남도,나주시,0.5721480900052328
2018,전라남도,광양시,0.5968616467377643
2018,전라남도,담양군,0.6695431472081218
2018,전라남도,곡성군,0.6749037227214377
2018,전라남도,구례군,0.6931451240889381
2018,전라남도,고흥군,0.5907632876901321
2018,전라남도,보성군,0.6475236505286589
2018,전라남도,화순군,0.581768466765853
2018,전라남도,장흥군,0.6226461237466373
2018,전라남도,강진군,0.7063016253663735
2018,전라남도,해남군,0.6078438220297548
2018,전라남도,영암군,0.6081544686840253
2018,전라남도,무안군,0.5884383908774152
2018,전라남도,함평군,0.4979123173277662
2018,전라남도,영광군,0.5687957231288688
2018,전라남도,장성군,0.6398813056379822
2018,전라남도,완도군,0.5856514673549373
2018,전라남도,진도군,0.6255593477436481
2018,전라남도,신안군,0.649408641081342
2018,경상북도,포항시,0.6028264236359304
2018,경상북도,남구,0.6125694517244994
2018,경상북도,북구,0.5940640733128429
2018,경상북도,경주시,0.6040247850842916
2018,경상북도,김천시,0.6068466560790542
2018,경상북도,안동시,0.6071858927259368
2018,경상북도,구미시,0.5897371561457728
2018,경상북도,영주시,0.6258141044291757
2018,경상북도,영천시,0.6223776223776224
2018,경상북도,상주시,0.6557280223025492
2018,경상북도,문경시,0.6450175849941383
2018,경상북도,경산시,0.5640485459125257
2018,경상북도,군위군,0.6659725508755324
2018,경상북도,의성군,0.682756873178766
2018,경상북도,청송군,0.6228511894426115
2018,경상북도,영양군,0.6635464733025709
2018,경상북도,영덕군,0.6270629000998414
2018,경상북도,청도군,0.7009979390389414
2018,경상북도,고령군,0.6073596919887457
2018,경상북도,성주군,0.6462069355659897
2018,경상북도,칠곡군,0.5720737913486005
2018,경상북도,예천군,0.6719463087248322
2018,경상북도,봉화군,0.6441896895471376
2018,경상북도,울진군,0.5911999626325377
2018,경상북도,울릉군,0.5172496984318457
2018,경상남도,진주시,0.5975862568860539
2018,경상남도,통영시,0.6307981220657277
2018,경상남도,사천시,0.626043881375622
2018,경상남도,김해시,0.6216728183698927
2018,경상남도,밀양시,0.6273730289900389
2018,경상남도,거제시,0.6703861745252827
2018,경상남도,양산시,0.6110896576789405
2018,경상남도,창원시,0.6098464265950174
2018,경상남도,의창구,0.5537852743531954
2018,경상남도,성산구,0.6600420712765698
2018,경상남도,마산합포구,0.6118694279860457
2018,경상남도,마산회원구,0.6414870476567135
2018,경상남도,진해구,0.59273372942703
2018,경상남도,의령군,0.6378320760905215
2018,경상남도,함안군,0.6434957532409477
2018,경상남도,창녕군,0.6312202793275171
2018,경상남도,고성군,0.6735596893624707
2018,경상남도,남해군,0.6956409860532139
2018,경상남도,하동군,0.6625155022736668
2018,경상남도,산청군,0.6644164611190445
2018,경상남도,함양군,0.6689058940358665
2018,경상남도,거창군,0.67589461266221
2018,경상남도,합천군,0.6696211933646943
2018,제주특별자치도,제주시,0.5476061477222468
2018,제주특별자치도,서귀포시,0.5596611761942512
2019,서울특별시,종로구,0.4868001021515674
2019,서울특별시,중구,0.41318628890193776
2019,서울특별시,용산구,0.4474065488264271
2019,서울특별시,성동구,0.4755722081941842
2019,서울특별시,광진구,0.4225075881391548
2019,서울특별시,동대문구,0.4576168359746274
2019,서울특별시,중랑구,0.4716810966810967
2019,서울특별시,성북구,0.512898279286365
2019,서울특별시,강북구,0.4971018342030435
2019,서울특별시,도봉구,0.6127918253423847
2019,서울특별시,노원구,0.5584290522093935
2019,서울특별시,은평구,0.5354751473849316
2019,서울특별시,서대문구,0.4947176118474754
2019,서울특별시,마포구,0.44721292666602924
2019,서울특별시,양천구,0.5757212940620261
2019,서울특별시,강서구,0.4677368979948779
2019,서울특별시,구로구,0.5385963162029704
2019,서울특별시,금천구,0.4647434929265468
2019,서울특별시,영등포구,0.4619322648337156
2019,서울특별시,동작구,0.4763916757090984
2019,서울특별시,관악구,0.36121228639626024
2019,서울특별시,서초구,0.5321122173809508
2019,서울특별시,강남구,0.4863744649532258
2019,서울특별시,송파구,0.4850165733589203
2019,서울특별시,강동구,0.4675044178283919
2019,부산광역시,중구,0.48314606741573035
2019,부산광역시,서구,0.5294370065224854
2019,부산광역시,동구,0.49778581348426487
2019,부산광역시,영도구,0.5693755895871385
2019,부산광역시,부산진구,0.5555752363333399
2019,부산광역시,동래구,0.6244960068232922
2019,부산광역시,남구,0.6177661881463161
2019,부산광역시,북구,0.6388428573974092
2019,부산광역시,해운대구,0.6192152595532228
2019,부산광역시,사하구,0.5838519463546691
2019,부산광역시,금정구,0.5792149584378147
2019,부산광역시,강서구,0.528384742670457
2019,부산광역시,연제구,0.613384014005132
2019,부산광역시,수영구,0.5589928154528422
2019,부산광역시,사상구,0.5808630269155272
2019,부산광역시,기장군,0.4491620830518833
2019,대구광역시,중구,0.5025579559739235
2019,대구광역시,동구,0.5774531501494596
2019,대구광역시,서구,0.541051635577183
2019,대구광역시,남구,0.4547372121638249
2019,대구광역시,북구,0.5826235288730137
2019,대구광역시,수성구,0.6331994984357783
2019,대구광역시,달서구,0.5951505493135806
2019,대구광역시,달성군,0.6181867552297104
2019,인천광역시,중구,0.47468559108875313
2019,인천광역시,동구,0.6627486796648533
2019,인천광역시,연수구,0.6276566381451836
2019,인천광역시,남동구,0.5601853670031025
2019,인천광역시,부평구,0.5800235982147438
2019,인천광역시,계양구,0.6405571603253646
2019,인천광역시,서구,0.6062515651911705
2019,인천광역시,미추홀구,0.49836982675649666
2019,인천광역시,강화군,0.7075569358178054
2019,인천광역시,옹진군,0.5820356578650417
2019,광주광역시,동구,0.5328780531209681
2019,광주광역시,서구,0.5852273189626411
2019,광주광역시,남구,0.6043958594439028
2019,광주광역시,북구,0.5706789588216538
2019,광주광역시,광산구,0.5765521261780613
2019,대전광역시,동구,0.5070394567008877
2019,대전광역시,중구,0.5797869019624164
2019,대전광역시,서구,0.5324884441509625
2019,대전광역시,유성구,0.5135710893191406
2019,대전광역시,대덕구,0.5713038779666653
2019,울산광역시,중구,0.6055027894324312
2019,울산광역시,남구,0.6182191493167625
2019,울산광역시,동구,0.6538955902709116
2019,울산광역시,북구,0.68691070799807
2019,울산광역시,울주군,0.657997014005735
2019,세종특별자치시,세종시,0.5352295162882527
2019,경기도,수원시,0.5399878867653072
2019,경기도,장안구,0.5927250236765302
2019,경기도,권선구,0.5286485034047277
2019,경기도,팔달구,0.47196186383778704
2019,경기도,영통구,0.5487744778304416
2019,경기도,성남시,0.4872873969669049
2019,경기도,수정구,0.3835783942195948
2019,경기도,중원구,0.45840365444766984
2019,경기도,분당구,0.5611994469408919
2019,경기도,의정부시,0.5654963537991061
2019,경기도,안양시,0.6089112520965507
2019,경기도,만안구,0.5796264305765494
2019,경기도,동안구,0.6328985186822905
2019,경기도,부천시,0.5907793914911352
2019,경기도,광명시,0.5885941047013361
2019,경기도,평택시,0.5457203897028743
2019,경기도,동두천시,0.5632624607877309
2019,경기도,안산시,0.5142253298569961
2019,경기도,상록구,0.5006965439563696
2019,경기도,단원구,0.5296730632551528
2019,경기도,고양시,0.5608733030146408
2019,경기도,덕양구,0.5403285515964831
2019,경기도,일산동구,0.508241909192476
2019,경기도,일산서구,0.6512050357965088
2019,경기도,과천시,0.5086503359610602
2019,경기도,구리시,0.5785144635562842
2019,경기도,남양주시,0.5663038039064486
2019,경기도,오산시,0.49767644662711846
2019,경기도,시흥시,0.5579296608367742
2019,경기도,군포시,0.5946056111188436
2019,경기도,의왕시,0.586705455565097
2019,경기도,하남시,0.47352095701909497
2019,경기도,용인시,0.6146113538057629
2019,경기도,처인구,0.5775522126478749
2019,경기도,기흥구,0.6180886897710954
2019,경기도,수지구,0.6388690767171811
2019,경기도,파주시,0.5128662373863401
2019,경기도,이천시,0.6025856383839138
2019,경기도,안성시,0.5733129911160316
2019,경기도,김포시,0.5694309151499616
2019,경기도,화성시,0.5517850380533317
2019,경기도,광주시,0.6370730637021867
2019,경기도,양주시,0.544090608222402
2019,경기도,포천시,0.5435450380107425
2019,경기도,여주시,0.6074167307647483
2019,경기도,연천군,0.5339064532549064
2019,경기도,가평군,0.5892585170340682
2019,경기도,양평군,0.640788756945201
2019,강원도,춘천시,0.5545750770585645
2019,강원도,원주시,0.5495461953467461
2019,강원도,강릉시,0.5563506455430923
2019,강원도,동해시,0.5849671397801955
2019,강원도,태백시,0.6116206301251619
2019,강원도,속초시,0.5754537748808932
2019,강원도,삼척시,0.5636047818534791
2019,강원도,홍천군,0.6443080829454084
2019,강원도,횡성군,0.635575296108291
2019,강원도,영월군,0.6346941233140655
2019,강원도,평창군,0.6305890302962045
2019,강원도,정선군,0.597883937159346
2019,강원도,철원군,0.5810971973762672
2019,강원도,화천군,0.5287758673942139
2019,강원도,양구군,0.5490080995421998
2019,강원도,인제군,0.5760181729677105
2019,강원도,고성군,0.609504132231405
2019,강원도,양양군,0.6336517512988101
2019,충청북도,충주시,0.5915113481389496
2019,충청북도,제천시,0.594336665389572
2019,충청북도,청주시,0.5799282961208739
2019,충청북도,상당구,0.674545482023304
2019,충청북도,서원구,0.5544224591906189
2019,충청북도,흥덕구,0.5584074584978357
2019,충청북도,청원구,0.5564707067654022
2019,충청북도,보은군,0.6568641412702934
2019,충청북도,옥천군,0.6885052383060352
2019,충청북도,영동군,0.6357414815171816
2019,충청북도,진천군,0.5182517248715844
2019,충청북도,괴산군,0.6243460882854288
2019,충청북도,음성군,0.5386463655217765
2019,충청북도,단양군,0.6671121943549021
2019,충청북도,증평군,0.4933003772603096
2019,충청남도,천안시,0.5504060397226751
2019,충청남도,동남구,0.5500864755879877
2019,충청남도,서북구,0.5506271598617688
2019,충청남도,공주시,0.5891422706176366
2019,충청남도,보령시,0.6039120985269258
2019,충청남도,아산시,0.5687703381509223
2019,충청남도,서산시,0.6129898320575803
2019,충청남도,논산시,0.566443555628112
2019,충청남도,계룡시,0.6000133084908171
2019,충청남도,당진시,0.579134567135984
2019,충청남도,금산군,0.634521158129176
2019,충청남도,부여군,0.6534915302694589
2019,충청남도,서천군,0.6395199504007795
2019,충청남도,청양군,0.6542370348228964
2019,충청남도,홍성군,0.5755652894518765
2019,충청남도,예산군,0.6649257583578781
2019,충청남도,태안군,0.6204485439059768
2019,전라북도,전주시,0.5940553527840905
2019,전라북도,완산구,0.5732041473947259
2019,전라북도,덕진구,0.6169722376145389
2019,전라북도,군산시,0.5937760896888963
2019,전라북도,익산시,0.5742141607431136
2019,전라북도,정읍시,0.5594764052359477
2019,전라북도,남원시,0.6330244870946393
2019,전라북도,김제시,0.6059551767127657
2019,전라북도,완주군,0.5714476139696081
2019,전라북도,진안군,0.6855431001159644
2019,전라북도,무주군,0.6603535353535354
2019,전라북도,장수군,0.6740916955017301
2019,전라북도,임실군,0.5879849812265332
2019,전라북도,순창군,0.6828163123039387
2019,전라북도,고창군,0.5714528462192013
2019,전라북도,부안군,0.6487333151729774
2019,전라남도,목포시,0.5697929905434806
2019,전라남도,여수시,0.5957542042330072
2019,전라남도,순천시,0.6142800759298589
2019,전라남도,나주시,0.5730267644050461
2019,전라남도,광양시,0.603929882067909
2019,전라남도,담양군,0.6602502406159769
2019,전라남도,곡성군,0.672209026128266
2019,전라남도,구례군,0.6967365102911182
2019,전라남도,고흥군,0.6044309266235786
2019,전라남도,보성군,0.6486898576914389
2019,전라남도,화순군,0.596244131455399
2019,전라남도,장흥군,0.6349235474006116
2019,전라남도,강진군,0.7064619922241587
2019,전라남도,해남군,0.6381664385244463
2019,전라남도,영암군,0.6065415219589396
2019,전라남도,무안군,0.5803354323835651
2019,전라남도,함평군,0.6132201875837427
2019,전라남도,영광군,0.574279690794097
2019,전라남도,장성군,0.6373175449909139
2019,전라남도,완도군,0.593993272465161
2019,전라남도,진도군,0.6321619556913675
2019,전라남도,신안군,0.6477762271706814
2019,경상북도,포항시,0.6137477036129823
2019,경상북도,남구,0.6274845748762311
2019,경상북도,북구,0.6015742163848913
2019,경상북도,경주시,0.60973806310886
2019,경상북도,김천시,0.6109775641025641
2019,경상북도,안동시,0.6058724463645018
2019,경상북도,구미시,0.5942750315625911
2019,경상북도,영주시,0.6313567929937025
2019,경상북도,영천시,0.6208265989378896
2019,경상북도,상주시,0.6512834965593368
2019,경상북도,문경시,0.6485965145669815
2019,경상북도,경산시,0.5587496884014103
2019,경상북도,군위군,0.6684659090909091
2019,경상북도,의성군,0.6872975133588589
2019,경상북도,청송군,0.6039784572619875
2019,경상북도,영양군,0.6660034487332538
2019,경상북도,영덕군,0.6302163376285613
2019,경상북도,청도군,0.7047700902449506
2019,경상북도,고령군,0.611003861003861
2019,경상북도,성주군,0.6535463975329409
2019,경상북도,칠곡군,0.5933559703267945
2019,경상북도,예천군,0.6669660422547259
2019,경상북도,봉화군,0.6511578044596913
2019,경상북도,울진군,0.5866772923307707
2019,경상북도,울릉군,0.5279487810884018
2019,경상남도,진주시,0.6061200415014426
2019,경상남도,통영시,0.6426503759398496
2019,경상남도,사천시,0.6300642698896664
2019,경상남도,김해시,0.6335028860387256
2019,경상남도,밀양시,0.6280079246711039
2019,경상남도,거제시,0.6747716797541823
2019,경상남도,양산시,0.60840160881871
2019,경상남도,창원시,0.6121395505595701
2019,경상남도,의창구,0.5659498243954474
2019,경상남도,성산구,0.6609679245747483
2019,경상남도,마산합포구,0.6065844407454908
2019,경상남도,마산회원구,0.6497872283659939
2019,경상남도,진해구,0.5881312793034159
2019,경상남도,의령군,0.6400691699604744
2019,경상남도,함안군,0.6461596385542169
2019,경상남도,창녕군,0.639789394509214
2019,경상남도,고성군,0.6763654692082112
2019,경상남도,남해군,0.7008179747359702
2019,경상남도,하동군,0.6640532315469129
2019,경상남도,산청군,0.6708127116436572
2019,경상남도,함양군,0.6756772502184678
2019,경상남도,거창군,0.6773763289003962
2019,경상남도,합천군,0.6771516597097993
2019,제주특별자치도,제주시,0.55117406010147
2019,제주특별자치도,서귀포시,0.5631536372566014
2020,서울특별시,종로구,0.4876841076103069
2020,서울특별시,중구,0.4173306953696477
2020,서울특별시,용산구,0.44876402616127214
2020,서울특별시,성동구,0.4780089371941139
2020,서울특별시,광진구,0.4190610822539286
2020,서울특별시,동대문구,0.45522134957738425
2020,서울특별시,중랑구,0.46592894583576006
2020,서울특별시,성북구,0.5138929088277858
2020,서울특별시,강북구,0.49614421632448674
2020,서울특별시,도봉구,0.6124354202980481
2020,서울특별시,노원구,0.558222945805274
2020,서울특별시,은평구,0.5277525690994644
2020,서울특별시,서대문구,0.4922771801189975
2020,서울특별시,마포구,0.44760737112664223
2020,서울특별시,양천구,0.5741068632410686
2020,서울특별시,강서구,0.46002204041835826
2020,서울특별시,구로구,0.5396293339346551
2020,서울특별시,금천구,0.4517267383401655
2020,서울특별시,영등포구,0.4510471639438146
2020,서울특별시,동작구,0.4719072994528093
2020,서울특별시,관악구,0.3547692591952892
2020,서울특별시,서초구,0.5331245236127925
2020,서울특별시,강남구,0.4855650208539838
2020,서울특별시,송파구,0.4827537671152538
2020,서울특별시,강동구,0.4862883013073814
2020,부산광역시,중구,0.47347376633508875
2020,부산광역시,서구,0.5266287213558748
2020,부산광역시,동구,0.4944941673370877
2020,부산광역시,영도구,0.5626647260139255
2020,부산광역시,부산진구,0.5424652302600171
2020,부산광역시,동래구,0.611094865724015
2020,부산광역시,남구,0.6205958139324623
2020,부산광역시,북구,0.6372556819688652
2020,부산광역시,해운대구,0.6216703548889435
2020,부산광역시,사하구,0.5824984028546052
2020,부산광역시,금정구,0.5692520775623269
2020,부산광역시,강서구,0.5576533790096543
2020,부산광역시,연제구,0.6111273177049907
2020,부산광역시,수영구,0.5552151238591917
2020,부산광역시,사상구,0.5729504400185271
2020,부산광역시,기장군,0.43381292803075816
2020,대구광역시,중구,0.494957621031461
2020,대구광역시,동구,0.5677560865517534
2020,대구광역시,서구,0.5374306652091178
2020,대구광역시,남구,0.4486545138888889
2020,대구광역시,북구,0.5812767284390592
2020,대구광역시,수성구,0.6292225987431275
2020,대구광역시,달서구,0.5941546560382341
2020,대구광역시,달성군,0.614742880144913
2020,인천광역시,중구,0.47490503244024607
2020,인천광역시,동구,0.6616073551557422
2020,인천광역시,연수구,0.6236456273872035
2020,인천광역시,남동구,0.5555078801085714
2020,인천광역시,부평구,0.5710212772539093
2020,인천광역시,계양구,0.6369948606026471
2020,인천광역시,서구,0.5992312824240493
2020,인천광역시,미추홀구,0.4890532123996495
2020,인천광역시,강화군,0.7081252021418047
2020,인천광역시,옹진군,0.6065142857142857
2020,광주광역시,동구,0.5188022284122563
2020,광주광역시,서구,0.5830649576503172
2020,광주광역시,남구,0.6033203977129211
2020,광주광역시,북구,0.571003549211501
2020,광주광역시,광산구,0.5689759036144578
2020,대전광역시,동구,0.49379553512292046
2020,대전광역시,중구,0.57178539621444
2020,대전광역시,서구,0.5232124586809381
2020,대전광역시,유성구,0.49290071382219336
2020,대전광역시,대덕구,0.5691220714159304
2020,울산광역시,중구,0.6179469984275275
2020,울산광역시,남구,0.6173803738819184
2020,울산광역시,동구,0.6553920204318855
2020,울산광역시,북구,0.7009708002474341
2020,울산광역시,울주군,0.6515961122115251
2020,세종특별자치시,세종시,0.5248587408163559
2020,경기도,수원시,0.5301305115546602
2020,경기도,장안구,0.5743741500507575
2020,경기도,권선구,0.5209486773114759
2020,경기도,팔달구,0.4663670057566438
2020,경기도,영통구,0.5409963892830549
2020,경기도,성남시,0.4907558477752073
2020,경기도,수정구,0.3961536626103555
2020,경기도,중원구,0.45277025445547864
2020,경기도,분당구,0.5668317255795624
2020,경기도,의정부시,0.550848837797009
2020,경기도,안양시,0.6111894849120876
2020,경기도,만안구,0.5771143740674264
2020,경기도,동안구,0.6395926276418368
2020,경기도,부천시,0.5911604835031169
2020,경기도,광명시,0.5898027526642307
2020,경기도,평택시,0.5397377864296269
2020,경기도,동두천시,0.56371256853648255
2020,경기도,안산시,0.5254760205373794
2020,경기도,상록구,0.511512957015899
2020,경기도,단원구,0.5414844284102235
2020,경기도,고양시,0.5574907737975852
2020,경기도,덕양구,0.5433277526370172
2020,경기도,일산동구,0.4998576208443084
2020,경기도,일산서구,0.6431705953159506
2020,경기도,과천시,0.5182891143191573
2020,경기도,구리시,0.5787066741293871
2020,경기도,남양주시,0.5868636279187436
2020,경기도,오산시,0.5084376938058297
2020,경기도,시흥시,0.5513579107310471
2020,경기도,군포시,0.5792161727366115
2020,경기도,의왕시,0.5842978265258058
2020,경기도,하남시,0.43350642883818535
2020,경기도,용인시,0.6072509426794063
2020,경기도,처인구,0.5755516134818919
2020,경기도,기흥구,0.6092541884001804
2020,경기도,수지구,0.6294315261479394
2020,경기도,파주시,0.5132690552526269
2020,경기도,이천시,0.5991488341425403
2020,경기도,안성시,0.5675085306586702
2020,경기도,김포시,0.5836524026208293
2020,경기도,화성시,0.5404525415461474
2020,경기도,광주시,0.6500185264158725
2020,경기도,양주시,0.540600115406809
2020,경기도,포천시,0.5464258714825704
2020,경기도,여주시,0.6126509020210698
2020,경기도,연천군,0.5424114577550794
2020,경기도,가평군,0.5943396226415094
2020,경기도,양평군,0.6456545515732794
2020,강원도,춘천시,0.5564771668219944
2020,강원도,원주시,0.5490874722114988
2020,강원도,강릉시,0.5414252488983189
2020,강원도,동해시,0.5949715446068347
2020,강원도,태백시,0.6158398794791778
2020,강원도,속초시,0.5893786391381396
2020,강원도,삼척시,0.5454752307892342
2020,강원도,홍천군,0.6468312390865204
2020,강원도,횡성군,0.6461278426551936
2020,강원도,영월군,0.6358310387251743
2020,강원도,평창군,0.6323408904670855
2020,강원도,정선군,0.5906605222734255
2020,강원도,철원군,0.5847477604903347
2020,강원도,화천군,0.536013738761491
2020,강원도,양구군,0.5589719516488675
2020,강원도,인제군,0.5860864040660737
2020,강원도,고성군,0.608547300179135
2020,강원도,양양군,0.6443524829600779
2020,충청북도,충주시,0.5982789368513783
2020,충청북도,제천시,0.5891756032171582
2020,충청북도,청주시,0.5723599595783285
2020,충청북도,상당구,0.6559934546261371
2020,충청북도,서원구,0.5434625884911302
2020,충청북도,흥덕구,0.5554493652625505
2020,충청북도,청원구,0.5511643182015342
2020,충청북도,보은군,0.6605620019572207
2020,충청북도,옥천군,0.685295111239805
2020,충청북도,영동군,0.6344357605794891
2020,충청북도,진천군,0.5262718932443703
2020,충청북도,괴산군,0.6001427865341314
2020,충청북도,음성군,0.5357691735660106
2020,충청북도,단양군,0.6690653109112241
2020,충청북도,증평군,0.5029909634720632
2020,충청남도,천안시,0.5431164243200209
2020,충청남도,동남구,0.5472932991446862
2020,충청남도,서북구,0.5402786153293253
2020,충청남도,공주시,0.573703021769739
2020,충청남도,보령시,0.6192800056581088
2020,충청남도,아산시,0.5623691528919164
2020,충청남도,서산시,0.6086167800453515
2020,충청남도,논산시,0.5618181455553561
2020,충청남도,계룡시,0.5985994582810332
2020,충청남도,당진시,0.5814700646897929
2020,충청남도,금산군,0.626607043040805
2020,충청남도,부여군,0.6525130594380912
2020,충청남도,서천군,0.647740236946029
2020,충청남도,청양군,0.6610996157256872
2020,충청남도,홍성군,0.5798295980737174
2020,충청남도,예산군,0.6597178916109874
2020,충청남도,태안군,0.6212905760097133
2020,전라북도,전주시,0.5863395969981682
2020,전라북도,완산구,0.5702202905961055
2020,전라북도,덕진구,0.6038059621096695
2020,전라북도,군산시,0.5866818104581593
2020,전라북도,익산시,0.5673368264224852
2020,전라북도,정읍시,0.5868174896671743
2020,전라북도,남원시,0.6308942132218756
2020,전라북도,김제시,0.6159610340951668
2020,전라북도,완주군,0.5786620321133045
2020,전라북도,진안군,0.6928986321903691
2020,전라북도,무주군,0.6588021778584392
2020,전라북도,장수군,0.6761163806884791
2020,전라북도,임실군,0.5922037760416666
2020,전라북도,순창군,0.6838670902378294
2020,전라북도,고창군,0.5902943177951684
2020,전라북도,부안군,0.6593888416625654
2020,전라남도,목포시,0.5651915966564609
2020,전라남도,여수시,0.6054076176410402
2020,전라남도,순천시,0.6229021360069747
2020,전라남도,나주시,0.5653751778460523
2020,전라남도,광양시,0.6120653830170384
2020,전라남도,담양군,0.6708439614062327
2020,전라남도,곡성군,0.6768854913704784
2020,전라남도,구례군,0.6941593241892997
2020,전라남도,고흥군,0.608739837398374
2020,전라남도,보성군,0.6565894076811107
2020,전라남도,화순군,0.6086887898038906
2020,전라남도,장흥군,0.6432297985925746
2020,전라남도,강진군,0.7085245901639344
2020,전라남도,해남군,0.6397299438531225
2020,전라남도,영암군,0.5933118041981813
2020,전라남도,무안군,0.5715167845514764
2020,전라남도,함평군,0.6202540995715763
2020,전라남도,영광군,0.5859504132231405
2020,전라남도,장성군,0.636573940200104
2020,전라남도,완도군,0.5936705283978525
2020,전라남도,진도군,0.6258208955223881
2020,전라남도,신안군,0.6448452992474017
2020,경상북도,포항시,0.6135380966841641
2020,경상북도,남구,0.6243647421477964
2020,경상북도,북구,0.604208731547539
2020,경상북도,경주시,0.5982902909741387
2020,경상북도,김천시,0.6067679324894515
2020,경상북도,안동시,0.5962866890348775
2020,경상북도,구미시,0.587586052300922
2020,경상북도,영주시,0.6190726619335613
2020,경상북도,영천시,0.6144908790865706
2020,경상북도,상주시,0.646613445570373
2020,경상북도,문경시,0.6497023614836135
2020,경상북도,경산시,0.5567008533760452
2020,경상북도,군위군,0.6760208838336752
2020,경상북도,의성군,0.6876321572204486
2020,경상북도,청송군,0.6308965281924422
2020,경상북도,영양군,0.6676674063438194
2020,경상북도,영덕군,0.6367493664918381
2020,경상북도,청도군,0.7111736889644547
2020,경상북도,고령군,0.6174248036746185
2020,경상북도,성주군,0.6559846617365106
2020,경상북도,칠곡군,0.5980207754456461
2020,경상북도,예천군,0.657751341458342
2020,경상북도,봉화군,0.654626738575078
2020,경상북도,울진군,0.5847422490440871
2020,경상북도,울릉군,0.5221088435374149
2020,경상남도,진주시,0.5954043365607528
2020,경상남도,통영시,0.6417277428475762
2020,경상남도,사천시,0.6366351525569403
2020,경상남도,김해시,0.6340219614805666
2020,경상남도,밀양시,0.6276007660833987
2020,경상남도,거제시,0.6662040756701483
2020,경상남도,양산시,0.6172518015710998
2020,경상남도,창원시,0.6131055827849485
2020,경상남도,의창구,0.5684095463654582
2020,경상남도,성산구,0.6538329701540043
2020,경상남도,마산합포구,0.6287776399938694
2020,경상남도,마산회원구,0.6439274654909988
2020,경상남도,진해구,0.5848563279104162
2020,경상남도,의령군,0.6452398344290237
2020,경상남도,함안군,0.6543891266801832
2020,경상남도,창녕군,0.6448639809722015
2020,경상남도,고성군,0.6789781750533146
2020,경상남도,남해군,0.699861545561766
2020,경상남도,하동군,0.670748649343967
2020,경상남도,산청군,0.6751649477932228
2020,경상남도,함양군,0.676977132653649
2020,경상남도,거창군,0.6780938393754348
2020,경상남도,합천군,0.68315209295397
2020,제주특별자치도,제주시,0.5444136541783435
2020,제주특별자치도,서귀포시,0.5597419138126496
2021,서울특별시,종로구,0.49221680420105024
2021,서울특별시,중구,0.41998716943474235
2021,서울특별시,용산구,0.44995824268731505
2021,서울특별시,성동구,0.48400892828049136
2021,서울특별시,광진구,0.4205713098037178
2021,서울특별시,동대문구,0.45260561450217296
2021,서울특별시,중랑구,0.47197178046155686
2021,서울특별시,성북구,0.517084921381313
2021,서울특별시,강북구,0.49770196963070384
2021,서울특별시,도봉구,0.6142059654777754
2021,서울특별시,노원구,0.5669613573393643
2021,서울특별시,은평구,0.5355065951886627
2021,서울특별시,서대문구,0.49600130812224996
2021,서울특별시,마포구,0.4520599707459776
2021,서울특별시,양천구,0.5796976626770811
2021,서울특별시,강서구,0.45912938428059397
2021,서울특별시,구로구,0.5363935570437492
2021,서울특별시,금천구,0.4416457227962394
2021,서울특별시,영등포구,0.4567405262345862
