,,,,,,,,,,,"단위 : 개, 명, 억원"
지역,대분류,중분류,기업수,,,종사자수,,,매출액,,
,,,2019년,2020년,2021년,2019년,2020년,2021년,2019년,2020년,2021년
4. 인천,전산업,소계,"336,057 ","358,495 ","384,186 ","501,091 ","518,838 ","546,985 ","555,699 ","561,403 ","633,613 "
4. 인천,"A.농업, 임업 및 어업(01~03)",소계,"1,750 ","1,852 ","1,961 ","1,938 ","2,086 ","2,149 ","2,755 ","2,972 ","3,068 "
4. 인천,"A.농업, 임업 및 어업(01~03)",01.농업,568 ,639 ,715 ,621 ,729 ,789 ,846 ,750 ,831 
4. 인천,"A.농업, 임업 및 어업(01~03)",02.임업,38 ,40 ,38 ,56 ,55 ,44 ,34 ,22 ,25 
4. 인천,"A.농업, 임업 및 어업(01~03)",03.어업,"1,144 ","1,173 ","1,208 ","1,261 ","1,302 ","1,316 ","1,874 ","2,200 ","2,212 "
4. 인천,B.광업(05~08),소계,25 ,25 ,26 ,67 ,71 ,63 ,112 ,85 ,134 
4. 인천,B.광업(05~08),"05.석탄, 원유 및 천연가스 광업",*,*,*,*,*,*,*,*,*
4. 인천,B.광업(05~08),06.금속 광업,*,*,4 ,*,*,4 ,*,*,0 
4. 인천,B.광업(05~08),07.비금속광물 광업; 연료용 제외,23 ,21 ,21 ,65 ,67 ,58 ,112 ,85 ,134 
4. 인천,B.광업(05~08),08.광업 지원 서비스업,0 ,*,*,0 ,*,*,0 ,*,*
4. 인천,C.제조업(10~34),소계,"28,695 ","29,327 ","31,175 ","77,411 ","77,234 ","79,007 ","117,294 ","114,153 ","130,985 "
4. 인천,C.제조업(10~34),10.식료품 제조업,"2,115 ","2,202 ","2,443 ","4,438 ","4,624 ","4,724 ","5,079 ","4,717 ","5,825 "
4. 인천,C.제조업(10~34),11.음료 제조업,30 ,38 ,45 ,60 ,79 ,80 ,54 ,109 ,102 
4. 인천,C.제조업(10~34),12.담배 제조업,*,0 ,0 ,*,0 ,0 ,*,0 ,0 
4. 인천,C.제조업(10~34),13.섬유제품 제조업; 의복 제외,823 ,944 ,"1,012 ","1,758 ","2,024 ","2,059 ","2,155 ","2,313 ","2,769 "
4. 인천,C.제조업(10~34),"14.의복, 의복 액세서리 및 모피제품 제조업",645 ,662 ,725 ,"1,301 ","1,302 ","1,377 ","1,621 ","1,600 ","1,814 "
4. 인천,C.제조업(10~34),"15.가죽, 가방 및 신발 제조업",242 ,262 ,313 ,548 ,489 ,539 ,909 ,477 ,582 
4. 인천,C.제조업(10~34),16.목재 및 나무제품 제조업; 가구 제외,587 ,583 ,623 ,"1,703 ","1,674 ","1,710 ","3,037 ","3,024 ","3,324 "
4. 인천,C.제조업(10~34),"17.펄프, 종이 및 종이제품 제조업",325 ,353 ,351 ,996 ,991 ,940 ,"1,743 ","1,493 ","1,605 "
4. 인천,C.제조업(10~34),18.인쇄 및 기록매체 복제업,779 ,785 ,817 ,"1,693 ","1,663 ","1,661 ","1,557 ","1,539 ","1,726 "
4. 인천,C.제조업(10~34),"19.코크스, 연탄 및 석유정제품 제조업",*,12 ,14 ,*,39 ,45 ,*,70 ,146 
4. 인천,C.제조업(10~34),20.화학 물질 및 화학제품 제조업; 의약품 제외,722 ,726 ,804 ,"2,039 ","2,089 ","2,187 ","3,653 ","3,690 ","3,958 "
4. 인천,C.제조업(10~34),21.의료용 물질 및 의약품 제조업,36 ,36 ,38 ,92 ,106 ,96 ,175 ,229 ,166 
4. 인천,C.제조업(10~34),22.고무 및 플라스틱제품 제조업,"1,485 ","1,572 ","1,669 ","4,617 ","4,814 ","4,895 ","7,566 ","8,094 ","8,811 "
4. 인천,C.제조업(10~34),23.비금속 광물제품 제조업,439 ,440 ,459 ,"1,152 ","1,087 ","1,151 ","2,010 ","1,889 ","2,395 "
4. 인천,C.제조업(10~34),24.1차 금속 제조업,648 ,661 ,694 ,"2,180 ","2,168 ","2,230 ","5,107 ","5,188 ","6,633 "
4. 인천,C.제조업(10~34),25.금속 가공제품 제조업; 기계 및 가구 제외,"5,692 ","5,841 ","6,088 ","16,886 ","17,037 ","17,173 ","24,149 ","23,290 ","27,045 "
4. 인천,C.제조업(10~34),"26.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","2,654 ","2,377 ","2,492 ","7,823 ","6,561 ","6,619 ","12,489 ","10,406 ","10,965 "
4. 인천,C.제조업(10~34),"27.의료, 정밀, 광학 기기 및 시계 제조업",795 ,864 ,928 ,"2,241 ","2,425 ","2,614 ","3,413 ","3,588 ","4,489 "
4. 인천,C.제조업(10~34),28.전기장비 제조업,"2,203 ","2,412 ","2,549 ","6,091 ","6,495 ","6,651 ","10,332 ","10,872 ","12,123 "
4. 인천,C.제조업(10~34),29.기타 기계 및 장비 제조업,"4,777 ","4,831 ","5,131 ","13,653 ","13,428 ","13,717 ","22,426 ","22,268 ","25,478 "
4. 인천,C.제조업(10~34),30.자동차 및 트레일러 제조업,606 ,607 ,649 ,"1,759 ","1,792 ","1,835 ","2,548 ","2,589 ","2,875 "
4. 인천,C.제조업(10~34),31.기타 운송장비 제조업,119 ,108 ,111 ,315 ,293 ,328 ,529 ,461 ,530 
4. 인천,C.제조업(10~34),32.가구 제조업,737 ,752 ,814 ,"2,006 ","2,040 ","2,155 ","2,798 ","2,577 ","3,349 "
4. 인천,C.제조업(10~34),33.기타 제품 제조업,"1,312 ","1,382 ","1,484 ","2,644 ","2,661 ","2,821 ","2,588 ","2,483 ","2,925 "
4. 인천,C.제조업(10~34),34.산업용 기계 및 장비 수리업,915 ,877 ,922 ,"1,386 ","1,353 ","1,400 ","1,202 ","1,187 ","1,350 "
4. 인천,"D.전기, 가스, 증기 및 공기 조절 공급업(35)",소계,461 ,501 ,508 ,483 ,533 ,532 ,218 ,178 ,199 
4. 인천,"D.전기, 가스, 증기 및 공기 조절 공급업(35)","35.전기, 가스, 증기 및 공기 조절 공급업",461 ,501 ,508 ,483 ,533 ,532 ,218 ,178 ,199 
4. 인천,"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",소계,410 ,472 ,479 ,874 ,982 ,957 ,"1,549 ","1,749 ","2,025 "
4. 인천,"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",36.수도업,*,*,*,*,*,*,*,*,*
4. 인천,"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","37.하수, 폐수 및 분뇨 처리업",109 ,118 ,115 ,249 ,258 ,247 ,208 ,189 ,203 
4. 인천,"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","38.폐기물 수집, 운반, 처리 및 원료 재생업",297 ,350 ,361 ,620 ,715 ,706 ,"1,335 ","1,550 ","1,801 "
4. 인천,"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",39.환경 정화 및 복원업,*,*,*,*,*,*,*,*,*
4. 인천,F.건설업(41~42),소계,"23,438 ","25,140 ","27,513 ","40,178 ","42,503 ","45,238 ","62,944 ","65,317 ","74,679 "
4. 인천,F.건설업(41~42),41.종합 건설업,"1,871 ","2,065 ","2,262 ","4,241 ","5,179 ","5,390 ","10,848 ","12,513 ","13,942 "
4. 인천,F.건설업(41~42),42.전문직별 공사업,"21,567 ","23,075 ","25,251 ","35,937 ","37,324 ","39,848 ","52,096 ","52,804 ","60,737 "
4. 인천,G.도매 및 소매업(45~47),소계,"81,587 ","88,728 ","98,886 ","117,692 ","122,312 ","133,618 ","211,061 ","213,081 ","235,682 "
4. 인천,G.도매 및 소매업(45~47),45.자동차 및 부품 판매업,"2,636 ","2,834 ","2,968 ","4,304 ","4,524 ","4,706 ","14,799 ","13,515 ","15,320 "
4. 인천,G.도매 및 소매업(45~47),46.도매 및 상품 중개업,"25,935 ","26,563 ","28,117 ","40,703 ","40,835 ","42,799 ","123,155 ","119,419 ","134,373 "
4. 인천,G.도매 및 소매업(45~47),47.소매업; 자동차 제외,"53,016 ","59,331 ","67,801 ","72,685 ","76,953 ","86,113 ","73,106 ","80,146 ","85,989 "
4. 인천,H.운수 및 창고업(49~52),소계,"37,891 ","38,702 ","39,944 ","44,230 ","45,560 ","46,965 ","42,256 ","41,487 ","46,535 "
4. 인천,H.운수 및 창고업(49~52),49.육상 운송 및 파이프라인 운송업,"35,373 ","36,180 ","37,358 ","38,144 ","39,225 ","40,635 ","29,251 ","28,176 ","31,258 "
4. 인천,H.운수 및 창고업(49~52),50.수상 운송업,209 ,*,*,436 ,*,*,662 ,*,*
4. 인천,H.운수 및 창고업(49~52),51.항공 운송업,5 ,*,*,15 ,*,*,77 ,*,*
4. 인천,H.운수 및 창고업(49~52),52.창고 및 운송관련 서비스업,"2,304 ","2,346 ","2,412 ","5,635 ","5,927 ","5,928 ","12,266 ","12,748 ","14,600 "
4. 인천,I.숙박 및 음식점업(55~56),소계,"36,368 ","38,452 ","40,359 ","65,477 ","64,775 ","66,361 ","45,998 ","47,858 ","51,649 "
4. 인천,I.숙박 및 음식점업(55~56),55.숙박업,"2,600 ","2,651 ","3,082 ","4,397 ","4,313 ","4,669 ","1,596 ","1,555 ","1,764 "
4. 인천,I.숙박 및 음식점업(55~56),56.음식점 및 주점업,"33,768 ","35,801 ","37,277 ","61,080 ","60,462 ","61,692 ","44,402 ","46,303 ","49,884 "
4. 인천,J.정보통신업(58~63),소계,"4,125 ","4,823 ","6,028 ","5,188 ","6,183 ","7,518 ","3,548 ","4,085 ","5,017 "
4. 인천,J.정보통신업(58~63),58.출판업,"2,050 ","2,391 ","2,860 ","2,534 ","3,034 ","3,539 ","1,665 ","1,993 ","2,134 "
4. 인천,J.정보통신업(58~63),59.영상ㆍ오디오 기록물 제작 및 배급업,562 ,771 ,"1,207 ",707 ,967 ,"1,465 ",459 ,544 ,900 
4. 인천,J.정보통신업(58~63),60.방송업,41 ,41 ,55 ,50 ,45 ,70 ,47 ,43 ,65 
4. 인천,J.정보통신업(58~63),61.우편 및 통신업,72 ,77 ,88 ,124 ,129 ,154 ,112 ,81 ,182 
4. 인천,J.정보통신업(58~63),"62.컴퓨터 프로그래밍, 시스템 통합 및 관리업",985 ,"1,097 ","1,307 ","1,249 ","1,416 ","1,615 ",857 ,939 ,"1,151 "
4. 인천,J.정보통신업(58~63),63.정보서비스업,415 ,446 ,511 ,524 ,592 ,675 ,409 ,485 ,585 
4. 인천,K.금융 및 보험업(64~66),소계,"1,793 ","1,854 ","1,940 ","2,199 ","2,277 ","2,349 ","2,216 ","1,914 ","2,226 "
4. 인천,K.금융 및 보험업(64~66),64.금융업,358 ,368 ,377 ,458 ,460 ,478 ,442 ,434 ,596 
4. 인천,K.금융 및 보험업(64~66),65.보험 및 연금업,36 ,18 ,18 ,46 ,22 ,22 ,25 ,6 ,5 
4. 인천,K.금융 및 보험업(64~66),66.금융 및 보험관련 서비스업,"1,399 ","1,468 ","1,545 ","1,695 ","1,795 ","1,849 ","1,749 ","1,475 ","1,626 "
4. 인천,L.부동산업(68),소계,"64,516 ","69,601 ","72,582 ","68,708 ","74,141 ","77,364 ","21,819 ","24,489 ","29,925 "
4. 인천,L.부동산업(68),68.부동산업,"64,516 ","69,601 ","72,582 ","68,708 ","74,141 ","77,364 ","21,819 ","24,489 ","29,925 "
4. 인천,"M.전문, 과학 및 기술 서비스업(70~73)",소계,"7,908 ","8,878 ","10,222 ","11,972 ","13,264 ","15,030 ","8,137 ","9,381 ","11,592 "
4. 인천,"M.전문, 과학 및 기술 서비스업(70~73)",70.연구개발업,306 ,350 ,409 ,404 ,447 ,530 ,283 ,359 ,401 
4. 인천,"M.전문, 과학 및 기술 서비스업(70~73)",71.전문 서비스업,"3,654 ","4,281 ","5,078 ","5,854 ","6,719 ","7,752 ","3,727 ","4,594 ","5,805 "
4. 인천,"M.전문, 과학 및 기술 서비스업(70~73)","72.건축 기술, 엔지니어링 및 기타 과학기술 서비스업","1,619 ","1,724 ","1,835 ","2,691 ","2,826 ","3,027 ","2,473 ","2,528 ","3,009 "
4. 인천,"M.전문, 과학 및 기술 서비스업(70~73)","73.기타 전문, 과학 및 기술 서비스업","2,329 ","2,523 ","2,900 ","3,023 ","3,272 ","3,721 ","1,654 ","1,899 ","2,376 "
4. 인천,"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",소계,"7,260 ","8,620 ","8,934 ","9,624 ","11,267 ","11,688 ","6,820 ","7,352 ","9,097 "
4. 인천,"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",74.사업시설 관리 및 조경 서비스업,"1,204 ","1,512 ","1,823 ","1,696 ","2,275 ","2,618 ",935 ,"1,213 ","1,649 "
4. 인천,"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",75.사업 지원 서비스업,"5,154 ","6,162 ","6,060 ","6,647 ","7,628 ","7,590 ","4,731 ","4,974 ","5,921 "
4. 인천,"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",76.임대업; 부동산 제외,902 ,946 ,"1,051 ","1,281 ","1,364 ","1,480 ","1,154 ","1,164 ","1,527 "
4. 인천,P.교육 서비스업(85),소계,"10,622 ","11,215 ","12,135 ","13,519 ","14,120 ","15,401 ","6,684 ","6,033 ","8,145 "
4. 인천,P.교육 서비스업(85),85.교육 서비스업,"10,622 ","11,215 ","12,135 ","13,519 ","14,120 ","15,401 ","6,684 ","6,033 ","8,145 "
4. 인천,Q.보건업 및 사회복지 서비스업(86~87),소계,"2,292 ","2,298 ","2,328 ","7,563 ","7,450 ","7,546 ","7,708 ","7,237 ","7,732 "
4. 인천,Q.보건업 및 사회복지 서비스업(86~87),86.보건업,"2,116 ","2,087 ","2,113 ","7,280 ","7,129 ","7,205 ","7,603 ","7,119 ","7,591 "
4. 인천,Q.보건업 및 사회복지 서비스업(86~87),87.사회복지 서비스업,176 ,211 ,215 ,283 ,321 ,341 ,105 ,118 ,140 
4. 인천,"R.예술, 스포츠 및 여가관련 서비스업(90~91)",소계,"7,881 ","8,220 ","8,463 ","10,515 ","10,303 ","10,629 ","5,591 ","4,738 ","4,780 "
4. 인천,"R.예술, 스포츠 및 여가관련 서비스업(90~91)","90.창작, 예술 및 여가관련 서비스업","1,379 ","1,646 ","1,838 ","1,656 ","1,954 ","2,156 ",782 ,744 ,921 
4. 인천,"R.예술, 스포츠 및 여가관련 서비스업(90~91)",91.스포츠 및 오락관련 서비스업,"6,502 ","6,574 ","6,625 ","8,859 ","8,349 ","8,473 ","4,809 ","3,994 ","3,859 "
4. 인천,S.수리 및 기타 개인 서비스업(94~96),소계,"19,035 ","19,787 ","20,703 ","23,453 ","23,777 ","24,570 ","8,991 ","9,294 ","10,142 "
4. 인천,S.수리 및 기타 개인 서비스업(94~96),95.개인 및 소비용품 수리업,"5,531 ","5,844 ","6,169 ","7,459 ","7,779 ","8,055 ","4,208 ","4,631 ","5,005 "
4. 인천,S.수리 및 기타 개인 서비스업(94~96),96.기타 개인 서비스업,"13,504 ","13,943 ","14,534 ","15,994 ","15,998 ","16,515 ","4,783 ","4,663 ","5,137 "
5. 광주,전산업,소계,"172,495 ","181,078 ","188,997 ","256,822 ","261,315 ","269,596 ","271,867 ","277,307 ","305,548 "
5. 광주,"A.농업, 임업 및 어업(01~03)",소계,335 ,506 ,557 ,371 ,546 ,599 ,493 ,722 ,710 
5. 광주,"A.농업, 임업 및 어업(01~03)",01.농업,283 ,451 ,497 ,315 ,484 ,528 ,392 ,577 ,561 
5. 광주,"A.농업, 임업 및 어업(01~03)",02.임업,42 ,46 ,51 ,46 ,53 ,62 ,83 ,75 ,63 
5. 광주,"A.농업, 임업 및 어업(01~03)",03.어업,10 ,9 ,9 ,10 ,9 ,9 ,18 ,69 ,86 
5. 광주,B.광업(05~08),소계,28 ,23 ,25 ,47 ,48 ,57 ,67 ,121 ,95 
5. 광주,B.광업(05~08),"05.석탄, 원유 및 천연가스 광업",*,*,0 ,*,*,0 ,*,*,0 
5. 광주,B.광업(05~08),06.금속 광업,3 ,*,*,3 ,*,*,0 ,*,*
5. 광주,B.광업(05~08),07.비금속광물 광업; 연료용 제외,24 ,21 ,22 ,43 ,46 ,54 ,67 ,121 ,95 
5. 광주,B.광업(05~08),08.광업 지원 서비스업,*,0 ,*,*,0 ,*,*,0 ,*
5. 광주,C.제조업(10~34),소계,"10,562 ","10,609 ","11,181 ","24,625 ","24,279 ","24,923 ","35,489 ","34,109 ","39,496 "
5. 광주,C.제조업(10~34),10.식료품 제조업,"1,490 ","1,485 ","1,601 ","3,079 ","2,938 ","3,053 ","3,265 ","2,845 ","3,339 "
5. 광주,C.제조업(10~34),11.음료 제조업,16 ,19 ,19 ,41 ,48 ,48 ,25 ,50 ,44 
5. 광주,C.제조업(10~34),12.담배 제조업,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
5. 광주,C.제조업(10~34),13.섬유제품 제조업; 의복 제외,319 ,330 ,341 ,594 ,617 ,567 ,413 ,395 ,494 
5. 광주,C.제조업(10~34),"14.의복, 의복 액세서리 및 모피제품 제조업",405 ,364 ,368 ,677 ,602 ,579 ,482 ,357 ,374 
5. 광주,C.제조업(10~34),"15.가죽, 가방 및 신발 제조업",60 ,71 ,82 ,101 ,120 ,123 ,60 ,76 ,71 
5. 광주,C.제조업(10~34),16.목재 및 나무제품 제조업; 가구 제외,167 ,170 ,173 ,326 ,311 ,327 ,402 ,340 ,441 
5. 광주,C.제조업(10~34),"17.펄프, 종이 및 종이제품 제조업",112 ,118 ,129 ,290 ,320 ,374 ,577 ,587 ,715 
5. 광주,C.제조업(10~34),18.인쇄 및 기록매체 복제업,540 ,514 ,510 ,"1,220 ","1,154 ","1,070 ","1,174 ","1,063 ","1,076 "
5. 광주,C.제조업(10~34),"19.코크스, 연탄 및 석유정제품 제조업",7 ,5 ,5 ,15 ,9 ,9 ,44 ,4 ,3 
5. 광주,C.제조업(10~34),20.화학 물질 및 화학제품 제조업; 의약품 제외,198 ,212 ,215 ,429 ,418 ,435 ,568 ,507 ,547 
5. 광주,C.제조업(10~34),21.의료용 물질 및 의약품 제조업,13 ,15 ,16 ,30 ,38 ,49 ,17 ,15 ,32 
5. 광주,C.제조업(10~34),22.고무 및 플라스틱제품 제조업,433 ,457 ,479 ,"1,195 ","1,324 ","1,325 ","2,189 ","2,449 ","2,844 "
5. 광주,C.제조업(10~34),23.비금속 광물제품 제조업,183 ,184 ,195 ,424 ,408 ,442 ,636 ,614 ,671 
5. 광주,C.제조업(10~34),24.1차 금속 제조업,168 ,174 ,193 ,548 ,511 ,568 ,"1,723 ","1,559 ","1,809 "
5. 광주,C.제조업(10~34),25.금속 가공제품 제조업; 기계 및 가구 제외,"1,663 ","1,688 ","1,756 ","4,191 ","4,179 ","4,264 ","6,582 ","6,867 ","8,320 "
5. 광주,C.제조업(10~34),"26.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",297 ,267 ,304 ,826 ,754 ,831 ,"1,508 ","1,396 ","1,748 "
5. 광주,C.제조업(10~34),"27.의료, 정밀, 광학 기기 및 시계 제조업",424 ,452 ,488 ,"1,198 ","1,267 ","1,311 ","1,503 ","1,513 ","1,749 "
5. 광주,C.제조업(10~34),28.전기장비 제조업,771 ,779 ,815 ,"1,995 ","1,974 ","2,033 ","3,820 ","3,563 ","3,770 "
5. 광주,C.제조업(10~34),29.기타 기계 및 장비 제조업,"1,442 ","1,465 ","1,557 ","3,557 ","3,459 ","3,619 ","5,895 ","5,448 ","6,504 "
5. 광주,C.제조업(10~34),30.자동차 및 트레일러 제조업,353 ,350 ,379 ,"1,082 ","1,016 ","1,058 ","1,775 ","1,762 ","2,100 "
5. 광주,C.제조업(10~34),31.기타 운송장비 제조업,26 ,34 ,31 ,37 ,65 ,73 ,40 ,100 ,78 
5. 광주,C.제조업(10~34),32.가구 제조업,357 ,368 ,395 ,830 ,909 ,895 ,"1,103 ","1,227 ","1,169 "
5. 광주,C.제조업(10~34),33.기타 제품 제조업,707 ,690 ,707 ,"1,385 ","1,252 ","1,257 ","1,236 ",897 ,"1,043 "
5. 광주,C.제조업(10~34),34.산업용 기계 및 장비 수리업,411 ,398 ,423 ,555 ,586 ,613 ,451 ,474 ,557 
5. 광주,"D.전기, 가스, 증기 및 공기 조절 공급업(35)",소계,"2,478 ","2,546 ","2,691 ","2,605 ","2,716 ","2,870 ","1,303 ","1,606 ","1,977 "
5. 광주,"D.전기, 가스, 증기 및 공기 조절 공급업(35)","35.전기, 가스, 증기 및 공기 조절 공급업","2,478 ","2,546 ","2,691 ","2,605 ","2,716 ","2,870 ","1,303 ","1,606 ","1,977 "
5. 광주,"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",소계,140 ,149 ,158 ,309 ,321 ,318 ,608 ,574 ,615 
5. 광주,"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",36.수도업,*,0 ,*,*,0 ,*,*,0 ,*
5. 광주,"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","37.하수, 폐수 및 분뇨 처리업",16 ,25 ,22 ,33 ,46 ,47 ,30 ,45 ,50 
5. 광주,"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","38.폐기물 수집, 운반, 처리 및 원료 재생업",122 ,120 ,134 ,274 ,269 ,268 ,576 ,523 ,561 
5. 광주,"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",39.환경 정화 및 복원업,*,4 ,*,*,6 ,*,*,6 ,*
5. 광주,F.건설업(41~42),소계,"14,230 ","15,348 ","16,556 ","26,909 ","28,576 ","29,958 ","38,775 ","40,702 ","44,701 "
5. 광주,F.건설업(41~42),41.종합 건설업,"1,495 ","1,675 ","1,796 ","3,284 ","4,090 ","4,234 ","6,519 ","8,975 ","9,504 "
5. 광주,F.건설업(41~42),42.전문직별 공사업,"12,735 ","13,673 ","14,760 ","23,625 ","24,486 ","25,724 ","32,257 ","31,728 ","35,197 "
5. 광주,G.도매 및 소매업(45~47),소계,"45,159 ","47,184 ","49,629 ","67,438 ","67,088 ","69,714 ","116,461 ","118,017 ","126,669 "
5. 광주,G.도매 및 소매업(45~47),45.자동차 및 부품 판매업,"1,509 ","1,521 ","1,575 ","2,436 ","2,392 ","2,452 ","7,283 ","7,282 ","7,346 "
5. 광주,G.도매 및 소매업(45~47),46.도매 및 상품 중개업,"13,824 ","14,083 ","14,790 ","22,902 ","22,476 ","23,200 ","63,730 ","62,898 ","69,431 "
5. 광주,G.도매 및 소매업(45~47),47.소매업; 자동차 제외,"29,826 ","31,580 ","33,264 ","42,100 ","42,220 ","44,062 ","45,448 ","47,837 ","49,892 "
5. 광주,H.운수 및 창고업(49~52),소계,"17,988 ","18,489 ","18,943 ","19,510 ","20,331 ","20,899 ","14,393 ","14,889 ","16,272 "
5. 광주,H.운수 및 창고업(49~52),49.육상 운송 및 파이프라인 운송업,"17,113 ","17,618 ","18,098 ","18,212 ","18,994 ","19,596 ","12,499 ","12,804 ","14,180 "
5. 광주,H.운수 및 창고업(49~52),50.수상 운송업,*,*,*,*,*,*,*,*,*
5. 광주,H.운수 및 창고업(49~52),51.항공 운송업,*,*,*,*,*,*,*,*,*
5. 광주,H.운수 및 창고업(49~52),52.창고 및 운송관련 서비스업,868 ,869 ,843 ,"1,290 ","1,335 ","1,301 ","1,882 ","2,083 ","2,091 "
5. 광주,I.숙박 및 음식점업(55~56),소계,"20,422 ","21,215 ","21,624 ","35,460 ","34,545 ","34,647 ","25,107 ","25,380 ","27,270 "
5. 광주,I.숙박 및 음식점업(55~56),55.숙박업,817 ,815 ,800 ,"1,456 ","1,440 ","1,333 ",808 ,798 ,882 
5. 광주,I.숙박 및 음식점업(55~56),56.음식점 및 주점업,"19,605 ","20,400 ","20,824 ","34,004 ","33,105 ","33,314 ","24,299 ","24,581 ","26,388 "
5. 광주,J.정보통신업(58~63),소계,"1,534 ","1,718 ","1,984 ","2,169 ","2,420 ","2,724 ","1,209 ","1,368 ","1,717 "
5. 광주,J.정보통신업(58~63),58.출판업,762 ,830 ,937 ,"1,075 ","1,181 ","1,292 ",594 ,614 ,725 
5. 광주,J.정보통신업(58~63),59.영상ㆍ오디오 기록물 제작 및 배급업,246 ,315 ,420 ,333 ,429 ,549 ,151 ,196 ,279 
5. 광주,J.정보통신업(58~63),60.방송업,18 ,16 ,15 ,23 ,19 ,16 ,10 ,13 ,23 
5. 광주,J.정보통신업(58~63),61.우편 및 통신업,51 ,52 ,51 ,88 ,87 ,86 ,46 ,47 ,50 
5. 광주,J.정보통신업(58~63),"62.컴퓨터 프로그래밍, 시스템 통합 및 관리업",287 ,312 ,361 ,411 ,434 ,513 ,234 ,311 ,444 
5. 광주,J.정보통신업(58~63),63.정보서비스업,170 ,193 ,200 ,239 ,270 ,268 ,173 ,186 ,195 
5. 광주,K.금융 및 보험업(64~66),소계,"1,208 ","1,245 ","1,335 ","1,471 ","1,486 ","1,619 ","1,314 ","1,264 ","1,428 "
5. 광주,K.금융 및 보험업(64~66),64.금융업,223 ,250 ,248 ,258 ,298 ,296 ,360 ,300 ,397 
5. 광주,K.금융 및 보험업(64~66),65.보험 및 연금업,20 ,11 ,9 ,40 ,19 ,13 ,17 ,7 ,3 
5. 광주,K.금융 및 보험업(64~66),66.금융 및 보험관련 서비스업,965 ,984 ,"1,078 ","1,173 ","1,169 ","1,310 ",936 ,957 ,"1,027 "
5. 광주,L.부동산업(68),소계,"24,197 ","25,850 ","26,655 ","26,391 ","28,252 ","29,153 ","10,798 ","12,150 ","14,656 "
5. 광주,L.부동산업(68),68.부동산업,"24,197 ","25,850 ","26,655 ","26,391 ","28,252 ","29,153 ","10,798 ","12,150 ","14,656 "
5. 광주,"M.전문, 과학 및 기술 서비스업(70~73)",소계,"5,077 ","5,725 ","6,384 ","8,314 ","9,121 ","9,831 ","5,563 ","6,236 ","7,500 "
5. 광주,"M.전문, 과학 및 기술 서비스업(70~73)",70.연구개발업,263 ,314 ,313 ,392 ,451 ,458 ,224 ,257 ,333 
5. 광주,"M.전문, 과학 및 기술 서비스업(70~73)",71.전문 서비스업,"2,449 ","2,785 ","3,233 ","4,211 ","4,602 ","5,103 ","2,518 ","2,781 ","3,386 "
5. 광주,"M.전문, 과학 및 기술 서비스업(70~73)","72.건축 기술, 엔지니어링 및 기타 과학기술 서비스업","1,224 ","1,374 ","1,489 ","2,032 ","2,252 ","2,329 ","1,855 ","2,169 ","2,570 "
5. 광주,"M.전문, 과학 및 기술 서비스업(70~73)","73.기타 전문, 과학 및 기술 서비스업","1,141 ","1,252 ","1,349 ","1,679 ","1,816 ","1,941 ",966 ,"1,028 ","1,211 "
5. 광주,"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",소계,"3,530 ","4,125 ","4,240 ","4,894 ","5,567 ","5,783 ","3,305 ","3,456 ","4,190 "
5. 광주,"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",74.사업시설 관리 및 조경 서비스업,533 ,675 ,756 ,828 ,"1,085 ","1,201 ",415 ,625 ,697 
5. 광주,"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",75.사업 지원 서비스업,"2,458 ","2,894 ","2,896 ","3,239 ","3,651 ","3,699 ","2,150 ","2,158 ","2,602 "
5. 광주,"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",76.임대업; 부동산 제외,539 ,556 ,588 ,827 ,831 ,883 ,740 ,672 ,892 
5. 광주,P.교육 서비스업(85),소계,"7,155 ","7,369 ","7,694 ","9,232 ","9,320 ","9,688 ","4,184 ","4,146 ","4,925 "
5. 광주,P.교육 서비스업(85),85.교육 서비스업,"7,155 ","7,369 ","7,694 ","9,232 ","9,320 ","9,688 ","4,184 ","4,146 ","4,925 "
5. 광주,Q.보건업 및 사회복지 서비스업(86~87),소계,"1,706 ","1,729 ","1,699 ","5,339 ","5,349 ","5,163 ","5,002 ","4,839 ","5,111 "
